Gender,Age_at_Matriculation,Marital_Status_Binary,Special_Needs_Status,Mother_Education_Level,Father_Education_Level,Mother_Occupation,Father_Occupation,First_Generation_Student,UTME_PostUME_Score,Secondary_School_Exit_Grade,Study_Mode,Faculty,Year_of_Study,Non_Resident_Student,Hostel_Residency,School_Fees_Payment_Status,Fee_Arrears_Status,Bursary_Scholarship_Status,Units_Registered_Semester_1,Units_Passed_Semester_1,Assessments_Sat_Semester_1,Units_No_Assessment_Semester_1,GPA_Semester_1_5pt,Pass_Rate_Semester_1,Units_Registered_Semester_2,Units_Passed_Semester_2,Assessments_Sat_Semester_2,Units_No_Assessment_Semester_2,GPA_Semester_2_5pt,Pass_Rate_Semester_2,CGPA_5point_Scale,GPA_Change,Dropout_Status
0,20,0,0,19,19,9,9,1,106.0,133.1,1,Law,2,1,0,1,0,1,6,6,7,0,3.14,1.0,6,6,7,0,3.32,1.0,3.23,0.18,0
0,21,0,0,1,1,9,9,1,111.6,114.0,1,Social_Sciences,2,1,1,1,0,1,6,6,6,0,3.12,1.0,6,6,6,0,2.88,1.0,3.0,-0.24,0
0,18,0,0,1,3,4,3,0,117.3,125.0,1,Social_Sciences,4,1,1,1,0,0,6,6,8,0,3.5,1.0,6,5,9,0,3.5,0.833,3.5,0.0,0
0,18,0,0,1,1,5,7,1,121.4,127.0,1,Engineering,1,1,1,1,0,0,7,7,8,0,2.89,1.0,7,6,9,0,3.29,0.857,3.09,0.4,1
0,18,0,0,1,3,9,7,0,126.1,132.0,1,Medicine,1,1,0,1,0,1,6,6,6,0,3.96,1.0,6,6,6,0,3.83,1.0,3.9,-0.13,0
0,18,0,0,19,19,4,5,1,137.0,148.0,1,Arts,3,1,0,1,0,0,8,8,8,0,3.56,1.0,8,8,8,0,3.56,1.0,3.56,0.0,0
0,19,0,0,3,19,3,5,0,120.8,139.0,1,Sciences,2,0,1,1,0,0,6,0,0,0,0.0,0.0,6,0,0,0,0.0,0.0,0.0,0.0,1
0,20,0,0,39,3,3,3,0,128.7,136.0,1,Law,1,1,1,1,0,0,6,6,8,0,2.92,1.0,6,6,10,0,2.75,1.0,2.84,-0.17,1
0,47,0,0,34,34,0,0,1,118.0,133.1,1,Social_Sciences,2,0,0,1,0,0,6,0,12,0,0.0,0.0,5,0,10,0,0.0,0.0,0.0,0.0,1
0,21,0,0,1,3,9,2,0,120.0,120.0,1,Sciences,1,0,0,1,1,0,5,5,9,2,3.3,1.0,5,2,7,2,3.12,0.4,3.21,-0.18,0
1,31,1,0,37,37,9,6,1,160.0,130.0,1,Social_Sciences,1,0,1,1,0,0,6,2,11,1,3.0,0.333,6,1,12,1,2.5,0.167,2.75,-0.5,1
1,46,1,0,37,37,90,5,1,150.0,110.0,1,Social_Sciences,2,1,1,1,0,0,5,0,6,0,0.0,0.0,5,0,5,0,0.0,0.0,0.0,0.0,1
1,18,0,0,3,1,3,4,0,121.8,133.0,1,Law,2,1,0,1,0,0,5,4,9,0,3.0,0.8,5,2,10,0,2.75,0.4,2.88,-0.25,0
1,19,0,1,3,3,3,4,0,125.4,138.0,1,Engineering,4,1,0,1,0,0,5,3,10,0,3.33,0.6,5,4,9,0,2.69,0.8,3.01,-0.64,1
1,23,0,0,1,37,152,193,1,126.6,131.0,1,Law,2,1,1,1,0,0,7,5,11,0,3.1,0.714,7,2,13,0,3.38,0.286,3.24,0.28,0
1,22,0,0,3,1,2,8,0,150.0,150.0,1,Social_Sciences,2,0,0,0,0,0,5,0,5,0,0.0,0.0,5,0,5,0,0.0,0.0,0.0,0.0,1
1,19,0,0,38,1,3,10,1,114.5,125.0,1,Sciences,2,1,1,1,0,0,5,5,5,0,3.45,1.0,5,5,7,0,3.1,1.0,3.28,-0.35,0
0,19,0,0,3,3,9,9,0,107.0,108.0,1,Medicine,1,0,0,0,1,0,5,0,14,0,0.0,0.0,5,0,5,0,0.0,0.0,0.0,0.0,1
1,22,0,0,3,1,3,4,0,115.7,116.0,1,Social_Sciences,3,0,0,0,0,0,5,4,10,0,2.88,0.8,5,4,11,0,3.5,0.8,3.19,0.62,0
1,29,0,0,3,34,3,0,0,120.0,133.1,1,Engineering,1,0,0,0,1,0,5,0,11,4,0.0,0.0,5,0,6,1,0.0,0.0,0.0,0.0,1
0,18,0,0,37,38,9,5,1,134.8,147.0,1,Social_Sciences,5,1,1,1,0,0,7,6,7,0,3.5,0.857,7,6,7,0,3.5,0.857,3.5,0.0,0
0,18,0,0,38,34,9,9,1,133.6,143.0,1,Law,1,1,1,1,0,0,6,5,9,0,2.85,0.833,6,5,8,0,2.7,0.833,2.78,-0.15,0
0,23,0,0,37,37,9,8,1,129.0,115.0,1,Engineering,2,1,0,0,1,1,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1
0,34,1,0,1,1,194,131,1,128.4,160.0,0,Sciences,1,0,0,1,0,0,5,5,12,0,2.6,1.0,5,5,11,0,3.0,1.0,2.8,0.4,0
0,19,0,0,19,19,9,9,1,122.2,118.0,1,Sciences,5,0,0,1,0,0,5,3,11,0,2.67,0.6,5,4,9,0,2.56,0.8,2.62,-0.11,0
0,18,0,0,1,1,2,5,1,113.3,122.0,1,Engineering,2,1,1,1,0,0,5,4,9,0,3.56,0.8,5,5,8,0,3.18,1.0,3.37,-0.38,0
0,20,0,0,1,19,4,4,1,129.9,143.0,1,Arts,2,0,0,1,0,1,7,7,7,0,3.48,1.0,8,8,8,0,3.53,1.0,3.5,0.05,0
0,19,0,0,3,3,1,1,0,126.2,133.0,1,Social_Sciences,1,1,1,1,0,0,7,7,9,0,3.44,1.0,8,7,11,0,3.21,0.875,3.32,-0.23,0
0,22,0,0,19,19,4,5,1,112.6,122.0,1,Engineering,3,1,0,1,0,0,6,5,10,0,3.15,0.833,6,4,9,0,2.81,0.667,2.98,-0.34,0
0,23,0,0,19,19,9,9,1,149.0,164.0,1,Sciences,1,1,0,1,0,1,6,6,7,0,3.46,1.0,6,6,6,0,3.54,1.0,3.5,0.08,0
1,34,1,0,1,19,9,9,1,120.0,133.1,1,Engineering,4,0,0,1,0,1,8,7,8,0,3.46,0.875,8,7,8,0,3.46,0.875,3.46,0.0,0
1,18,0,0,19,19,5,5,1,120.4,127.0,1,Medicine,1,1,0,0,1,0,5,0,12,0,0.0,0.0,5,0,8,0,0.0,0.0,0.0,0.0,0
1,21,0,1,1,39,4,1,1,128.1,140.0,1,Engineering,1,1,0,1,0,0,6,5,6,0,2.95,0.833,6,0,9,0,0.0,0.0,1.48,-2.95,1
1,22,0,0,1,19,4,3,1,141.7,127.0,1,Medicine,1,1,1,1,0,0,6,6,6,0,3.17,1.0,6,6,6,0,3.46,1.0,3.32,0.29,1
1,28,0,0,37,1,9,10,1,130.0,133.1,1,Social_Sciences,2,0,1,1,0,0,6,0,6,0,0.0,0.0,6,0,6,0,0.0,0.0,0.0,0.0,1
1,23,0,0,19,37,4,6,1,113.3,115.0,1,Sciences,2,1,1,1,0,0,5,0,7,0,0.0,0.0,5,0,5,0,0.0,0.0,0.0,0.0,1
1,20,0,0,34,38,0,3,1,105.9,108.0,1,Law,1,0,0,1,0,0,6,4,11,0,2.69,0.667,6,2,13,0,2.5,0.333,2.6,-0.19,1
1,18,0,0,1,2,5,4,0,122.7,136.0,1,Social_Sciences,3,1,1,1,0,0,5,5,7,0,3.15,1.0,5,3,9,0,3.31,0.6,3.23,0.16,1
1,28,0,0,19,38,9,9,1,120.0,133.1,1,Arts,2,1,0,0,1,0,5,0,5,0,0.0,0.0,5,0,5,0,0.0,0.0,0.0,0.0,1
1,21,0,0,1,19,5,8,1,119.8,120.0,1,Medicine,2,0,1,1,0,0,7,2,7,0,3.0,0.286,9,7,10,0,3.04,0.778,3.02,0.04,1
1,25,0,0,38,19,9,8,1,122.9,133.1,1,Sciences,2,0,0,0,1,0,6,3,7,0,3.5,0.5,6,2,9,0,3.62,0.333,3.56,0.12,1
1,19,0,1,1,1,5,4,1,160.0,160.0,1,Sciences,2,1,1,0,0,0,6,6,6,0,3.5,1.0,6,6,11,0,3.38,1.0,3.44,-0.12,1
1,18,0,0,1,1,4,10,1,125.2,128.0,1,Arts,2,1,1,1,0,1,7,7,7,0,3.67,1.0,8,8,9,0,3.76,1.0,3.72,0.09,0
1,29,0,0,1,38,90,90,1,143.4,130.0,1,Engineering,1,0,0,1,0,0,3,0,3,3,0.0,0.0,5,0,0,0,0.0,0.0,0.0,0.0,1
1,29,0,0,37,38,3,7,1,96.7,133.1,1,Sciences,1,0,0,1,0,1,5,0,6,0,0.0,0.0,5,0,7,0,0.0,0.0,0.0,0.0,1
1,20,0,0,19,19,4,5,1,126.9,137.0,1,Sciences,4,0,0,1,0,0,6,6,7,0,3.46,1.0,6,5,7,0,3.2,0.833,3.33,-0.26,0
1,18,0,0,19,1,9,7,1,143.1,163.0,1,Sciences,4,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0
1,20,0,0,1,1,191,193,1,114.5,125.0,1,Arts,2,0,1,1,0,0,6,6,8,0,3.29,1.0,6,6,7,0,3.12,1.0,3.2,-0.17,0
1,33,1,0,34,34,0,0,1,140.0,120.0,1,Sciences,1,1,0,1,0,0,5,1,14,0,4.5,0.2,5,2,9,0,3.25,0.4,3.88,-1.25,1
1,30,0,0,19,19,5,5,1,113.7,150.0,0,Social_Sciences,2,0,0,1,0,0,15,13,15,0,2.87,0.867,11,10,15,1,2.9,0.909,2.88,0.03,0
1,21,0,0,1,1,1,1,1,131.5,135.0,1,Social_Sciences,2,0,0,1,0,1,7,5,14,0,2.8,0.714,8,6,11,0,2.9,0.75,2.85,0.1,0
1,18,0,0,1,19,194,194,1,143.5,148.0,1,Social_Sciences,1,0,0,1,1,0,6,5,6,0,3.75,0.833,6,4,8,0,3.62,0.667,3.68,-0.13,0
1,19,0,0,38,38,9,9,1,126.8,138.0,1,Sciences,1,0,0,1,0,1,7,7,9,0,3.56,1.0,8,8,12,0,3.06,1.0,3.31,-0.5,0
1,21,0,0,38,19,9,9,1,115.2,119.0,1,Arts,3,0,1,1,0,1,6,4,8,0,2.88,0.667,6,5,7,0,2.75,0.833,2.82,-0.13,1
1,25,0,0,19,19,4,5,1,100.0,130.0,1,Sciences,3,0,0,1,0,1,7,2,7,0,2.5,0.286,7,0,7,0,0.0,0.0,1.25,-2.5,1
1,19,0,0,19,19,7,10,1,121.4,135.0,1,Arts,1,0,0,1,0,0,5,3,7,0,3.08,0.6,5,5,5,0,2.9,1.0,2.99,-0.18,0
1,23,0,0,19,1,9,3,1,120.0,120.0,1,Law,1,1,1,1,0,0,7,5,8,0,3.05,0.714,9,7,10,1,3.04,0.778,3.04,-0.01,1
1,19,0,0,38,38,9,8,1,129.9,126.0,1,Social_Sciences,1,1,1,1,0,1,6,6,6,0,3.42,1.0,6,5,7,0,3.3,0.833,3.36,-0.12,0
1,19,0,0,3,2,2,5,0,151.1,149.0,1,Social_Sciences,3,1,1,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0
1,31,0,0,19,37,9,6,1,120.0,110.0,1,Social_Sciences,1,0,1,0,1,0,6,1,15,0,2.75,0.167,6,0,10,0,0.0,0.0,1.38,-2.75,1
1,32,0,0,37,37,4,7,1,130.0,133.1,1,Engineering,1,0,0,0,1,0,6,3,8,0,3.25,0.5,10,6,14,0,2.86,0.6,3.06,-0.39,1
0,19,0,0,2,38,4,9,0,119.0,127.0,1,Law,3,1,1,1,0,1,8,7,12,0,3.15,0.875,8,7,12,0,3.15,0.875,3.15,0.0,0
0,34,0,0,34,34,0,0,1,122.0,120.0,1,Law,1,1,0,1,0,0,10,10,11,0,3.05,1.0,10,9,12,0,3.08,0.9,3.06,0.03,0
0,21,0,0,38,14,0,0,1,129.7,136.0,1,Engineering,3,1,0,1,0,0,6,6,6,0,3.29,1.0,6,6,6,0,3.25,1.0,3.27,-0.04,0
0,53,0,0,37,37,9,7,1,112.5,110.0,1,Social_Sciences,1,1,0,1,0,1,7,6,16,0,2.75,0.857,7,7,9,0,2.75,1.0,2.75,0.0,0
0,19,0,0,19,19,4,7,1,136.0,136.0,1,Medicine,1,0,0,1,0,1,7,7,7,0,3.5,1.0,8,8,8,0,3.84,1.0,3.67,0.34,0
0,20,0,0,38,38,9,5,1,133.1,145.0,1,Medicine,1,0,1,1,0,1,6,4,9,0,3.25,0.667,6,4,13,0,2.81,0.667,3.03,-0.44,0
0,18,0,0,1,19,9,9,1,151.3,159.0,1,Social_Sciences,3,1,1,1,0,0,6,6,6,0,3.5,1.0,6,6,6,0,3.67,1.0,3.58,0.17,0
0,32,0,0,37,38,175,193,1,133.3,147.0,1,Social_Sciences,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1
0,21,0,0,37,37,9,9,1,130.8,150.0,1,Engineering,3,1,1,1,0,1,8,7,8,0,3.61,0.875,8,7,8,0,3.61,0.875,3.61,0.0,0
0,26,0,0,37,12,9,4,1,140.0,140.0,0,Medicine,2,0,1,0,0,0,5,0,9,0,0.0,0.0,5,0,10,0,0.0,0.0,0.0,0.0,1
0,26,0,0,1,1,4,7,1,150.0,150.0,1,Sciences,3,1,0,1,0,0,18,18,45,10,2.96,1.0,13,13,27,5,3.12,1.0,3.04,0.16,0
0,21,1,0,1,37,4,9,1,130.0,130.0,0,Social_Sciences,1,0,0,0,0,0,5,3,12,0,2.83,0.6,5,1,10,0,3.25,0.2,3.04,0.42,1
0,18,0,0,37,37,5,5,1,125.3,120.0,1,Engineering,1,0,0,1,0,0,6,6,9,0,3.12,1.0,6,6,9,0,3.25,1.0,3.18,0.13,0
0,21,0,0,19,37,5,9,1,124.0,130.0,1,Engineering,4,1,0,1,0,1,12,12,12,0,3.33,1.0,12,11,12,0,3.14,0.917,3.24,-0.19,0
0,21,0,0,38,19,9,5,1,113.8,112.0,1,Social_Sciences,1,1,0,1,0,0,6,6,10,0,2.71,1.0,6,4,10,0,2.75,0.667,2.73,0.04,0
0,19,0,0,19,19,7,7,1,124.4,128.0,1,Medicine,1,0,0,1,0,1,6,6,6,0,3.25,1.0,6,6,6,0,3.5,1.0,3.38,0.25,0
0,19,0,0,19,19,9,7,1,107.7,114.0,1,Sciences,1,0,1,1,0,0,5,2,7,0,2.5,0.4,5,2,11,0,3.5,0.4,3.0,1.0,1
0,19,0,0,38,38,5,5,1,110.0,118.0,1,Social_Sciences,1,0,0,1,0,1,6,6,8,0,2.86,1.0,6,5,11,0,2.8,0.833,2.83,-0.06,0
0,27,0,0,37,38,7,7,1,130.0,130.0,1,Sciences,1,1,1,1,0,0,8,8,8,0,3.22,1.0,8,8,8,0,3.22,1.0,3.22,0.0,0
0,18,0,0,37,1,9,4,1,138.8,145.0,1,Sciences,2,1,1,1,0,1,7,6,7,0,3.24,0.857,7,6,7,0,3.24,0.857,3.24,0.0,0
0,20,0,0,19,19,9,9,1,126.3,121.0,1,Social_Sciences,2,1,1,1,0,0,5,1,12,2,2.5,0.2,5,0,5,0,0.0,0.0,1.25,-2.5,1
0,19,0,0,1,1,5,5,1,114.5,114.0,1,Social_Sciences,4,1,0,1,0,1,7,7,7,0,3.27,1.0,8,8,8,0,3.14,1.0,3.2,-0.13,0
0,20,0,0,1,1,7,7,1,116.5,127.0,1,Engineering,3,1,1,1,0,0,6,0,7,0,0.0,0.0,6,0,6,0,0.0,0.0,0.0,0.0,1
0,19,0,0,19,38,7,6,1,128.6,145.0,1,Engineering,1,1,1,1,0,1,6,5,12,0,2.93,0.833,6,6,11,0,2.75,1.0,2.84,-0.18,0
0,20,0,0,19,1,5,5,1,130.0,130.0,1,Sciences,1,1,1,1,0,0,6,4,8,0,2.81,0.667,6,3,15,0,2.5,0.5,2.66,-0.31,0
0,20,0,0,38,19,7,10,1,134.6,150.0,1,Engineering,2,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1
0,18,0,0,37,37,9,5,1,146.8,145.0,1,Medicine,2,0,1,1,0,0,6,6,6,0,3.29,1.0,6,6,6,0,3.33,1.0,3.31,0.04,0
0,20,0,0,19,1,5,4,1,135.7,128.0,1,Medicine,1,1,0,1,0,0,5,4,7,0,3.19,0.8,5,5,5,0,3.35,1.0,3.27,0.16,0
0,38,1,0,37,37,9,9,1,120.0,140.0,0,Engineering,2,0,0,0,0,0,5,5,6,0,2.65,1.0,5,2,9,0,2.75,0.4,2.7,0.1,1
0,42,1,0,37,37,9,7,1,138.0,130.0,0,Social_Sciences,2,0,1,1,0,0,6,5,8,0,2.8,0.833,6,6,6,0,3.0,1.0,2.9,0.2,0
0,32,0,0,37,37,9,6,1,135.5,140.0,1,Medicine,2,0,0,1,0,0,7,0,0,0,0.0,0.0,8,0,0,0,0.0,0.0,0.0,0.0,1
0,22,0,0,19,19,4,5,1,120.0,120.0,1,Sciences,2,1,0,1,0,0,6,6,6,0,3.25,1.0,6,6,6,0,3.42,1.0,3.34,0.17,0
0,28,1,0,34,34,90,90,1,111.7,147.0,0,Law,1,1,0,1,0,0,5,0,10,0,0.0,0.0,5,0,5,0,0.0,0.0,0.0,0.0,1
0,37,1,0,37,37,8,10,1,100.0,133.1,0,Medicine,4,1,1,1,0,0,6,0,0,0,0.0,0.0,6,0,0,0,0.0,0.0,0.0,0.0,1
0,43,1,0,37,38,9,4,1,160.0,160.0,1,Sciences,3,0,0,1,0,0,6,6,8,0,3.54,1.0,6,6,9,0,3.75,1.0,3.64,0.21,0
0,41,1,0,37,1,9,7,1,114.8,133.1,0,Sciences,1,0,0,1,0,1,6,5,10,0,3.21,0.833,6,6,6,0,3.08,1.0,3.14,-0.13,0
0,29,1,0,37,37,9,3,1,131.0,140.0,0,Medicine,4,0,0,1,0,1,6,4,11,0,2.94,0.667,6,5,9,0,2.6,0.833,2.77,-0.34,0
0,35,0,0,37,37,9,9,1,97.0,133.1,0,Social_Sciences,2,0,1,1,0,1,6,6,8,0,2.71,1.0,6,6,7,0,2.88,1.0,2.8,0.17,0
0,18,0,0,1,3,4,2,0,131.7,131.0,1,Sciences,4,1,0,1,0,0,6,4,8,0,2.94,0.667,6,4,8,0,3.06,0.667,3.0,0.12,1
0,39,0,0,37,37,9,6,1,120.0,133.1,1,Engineering,3,0,0,0,0,1,7,3,14,0,2.88,0.429,7,2,9,0,2.62,0.286,2.75,-0.26,1
0,37,1,0,37,37,9,9,1,110.0,120.0,0,Social_Sciences,2,0,1,1,0,0,5,2,14,0,2.5,0.4,5,3,7,0,2.83,0.6,2.66,0.33,0
0,26,0,0,37,37,9,7,1,133.0,130.0,1,Arts,1,1,1,1,0,1,7,6,7,0,3.42,0.857,7,6,7,0,3.42,0.857,3.42,0.0,0
0,32,0,0,19,20,4,90,1,140.0,140.0,1,Arts,1,1,0,1,0,0,5,1,8,2,3.5,0.2,5,0,12,4,0.0,0.0,1.75,-3.5,1
0,37,1,0,37,37,6,8,1,100.0,133.1,0,Medicine,2,0,0,1,1,0,8,7,12,0,2.84,0.875,7,6,10,0,3.04,0.857,2.94,0.2,0
0,28,0,0,37,19,191,163,1,129.3,140.0,1,Engineering,2,1,1,1,1,0,6,0,17,0,0.0,0.0,6,0,6,0,0.0,0.0,0.0,0.0,0
0,19,0,0,19,37,0,0,1,137.0,133.1,1,Social_Sciences,1,1,0,1,0,0,6,0,10,4,0.0,0.0,6,0,0,0,0.0,0.0,0.0,0.0,1
0,18,0,0,37,38,7,7,1,122.2,125.0,1,Social_Sciences,1,1,1,1,0,0,5,1,9,0,2.75,0.2,5,2,9,0,3.12,0.4,2.94,0.37,0
0,19,0,0,19,38,9,9,1,108.0,115.0,1,Social_Sciences,3,0,0,1,0,1,7,6,10,0,3.25,0.857,7,7,7,0,3.32,1.0,3.28,0.07,0
0,32,1,0,37,37,7,7,1,110.0,110.0,1,Sciences,5,0,0,1,0,0,11,8,15,0,3.4,0.727,8,8,10,0,3.78,1.0,3.59,0.38,0
0,31,1,0,37,37,9,9,1,127.7,140.0,1,Medicine,2,1,1,1,0,0,5,3,8,0,2.75,0.6,5,2,9,0,2.88,0.4,2.82,0.13,1
0,34,0,0,3,1,2,5,0,121.3,100.0,1,Law,1,1,0,1,0,0,8,7,11,0,2.93,0.875,8,7,11,0,2.93,0.875,2.93,0.0,0
0,20,0,0,1,1,3,3,1,140.1,145.0,1,Social_Sciences,1,1,0,1,0,0,12,12,12,0,3.31,1.0,11,11,14,0,3.58,1.0,3.44,0.27,0
0,28,0,0,38,38,9,9,1,114.8,133.1,1,Social_Sciences,1,0,0,1,0,0,7,1,15,0,2.69,0.143,7,1,10,0,2.5,0.143,2.6,-0.19,1
0,31,0,0,37,37,6,6,1,150.0,150.0,0,Engineering,4,0,0,1,0,0,6,6,8,0,3.0,1.0,7,7,8,0,3.36,1.0,3.18,0.36,0
0,18,0,0,19,38,4,10,1,131.7,145.0,1,Social_Sciences,1,1,1,1,0,0,6,6,7,0,3.17,1.0,6,4,8,0,3.06,0.667,3.12,-0.11,0
0,31,1,0,37,37,90,7,1,110.0,133.1,0,Arts,2,0,0,0,0,0,6,5,8,0,2.85,0.833,6,3,9,0,2.75,0.5,2.8,-0.1,1
0,19,0,0,19,19,5,5,1,105.5,110.0,1,Social_Sciences,1,1,1,1,0,0,6,6,6,0,3.25,1.0,6,5,8,0,3.1,0.833,3.18,-0.15,0
0,19,0,0,37,19,9,4,1,127.3,128.0,1,Medicine,2,1,1,1,0,1,6,6,8,0,3.5,1.0,6,6,8,0,3.07,1.0,3.28,-0.43,0
0,31,1,0,37,37,9,9,1,130.0,133.1,1,Social_Sciences,3,1,1,1,0,0,6,0,11,0,0.0,0.0,5,0,10,0,0.0,0.0,0.0,0.0,0
0,34,0,0,1,19,9,10,1,130.0,130.0,1,Engineering,3,0,0,1,0,0,6,0,0,0,0.0,0.0,6,0,0,0,0.0,0.0,0.0,0.0,1
0,18,0,0,37,37,9,7,1,122.7,137.0,1,Arts,1,1,1,1,0,1,7,7,7,0,3.82,1.0,8,8,8,0,4.02,1.0,3.92,0.2,0
0,18,0,0,37,37,7,7,1,113.9,123.0,1,Sciences,1,1,1,1,0,0,6,6,6,0,3.29,1.0,6,6,6,0,3.17,1.0,3.23,-0.12,0
1,19,0,0,3,19,3,3,0,151.1,156.0,1,Engineering,1,0,0,1,1,0,5,5,7,0,3.4,1.0,5,5,11,5,3.21,1.0,3.3,-0.19,0
1,22,0,0,3,5,0,2,0,125.8,133.1,1,Engineering,4,1,0,0,0,1,4,0,8,0,0.0,0.0,4,0,8,0,0.0,0.0,0.0,0.0,1
1,32,1,0,34,34,0,0,1,128.2,100.0,1,Social_Sciences,4,0,0,1,0,0,10,10,12,0,2.85,1.0,9,4,9,0,2.88,0.444,2.86,0.03,0
1,61,0,0,37,3,9,2,0,135.1,140.0,1,Arts,2,0,0,1,0,0,5,0,0,0,0.0,0.0,5,0,0,0,0.0,0.0,0.0,0.0,1
1,30,0,0,37,37,9,9,1,120.2,130.0,0,Social_Sciences,2,1,1,1,0,0,5,5,7,0,2.75,1.0,5,5,5,0,2.9,1.0,2.82,0.15,0
1,45,1,0,37,37,9,9,1,132.8,133.1,0,Arts,3,0,0,0,1,0,5,0,9,0,0.0,0.0,5,0,11,0,0.0,0.0,0.0,0.0,1
1,20,0,0,1,19,4,8,1,140.0,140.0,1,Social_Sciences,1,0,0,1,0,0,6,6,7,0,3.39,1.0,6,6,6,0,3.17,1.0,3.28,-0.22,0
0,19,0,0,19,1,1,10,1,129.3,137.0,1,Engineering,4,0,0,1,0,0,7,0,0,0,0.0,0.0,8,0,0,0,0.0,0.0,0.0,0.0,1
1,26,0,0,3,1,2,9,0,108.2,120.0,1,Law,2,1,1,1,0,0,10,4,14,0,2.81,0.4,11,4,11,0,3.0,0.364,2.9,0.19,1
1,19,0,0,1,1,4,90,1,125.4,125.0,1,Engineering,2,1,0,1,0,0,5,3,6,0,3.33,0.6,5,1,5,0,2.75,0.2,3.04,-0.58,1
1,19,0,0,19,37,9,9,1,140.2,130.0,1,Engineering,2,0,0,1,0,1,6,6,6,0,3.0,1.0,6,6,7,0,2.92,1.0,2.96,-0.08,0
1,19,0,0,38,1,9,4,1,116.1,115.0,1,Social_Sciences,1,1,0,1,0,0,6,6,6,0,3.12,1.0,6,5,7,0,3.25,0.833,3.18,0.13,0
1,19,0,0,1,19,5,5,1,137.8,150.0,1,Engineering,1,1,0,1,0,1,5,5,6,0,3.3,1.0,5,5,6,0,3.17,1.0,3.24,-0.13,0
1,19,0,0,14,11,0,0,1,128.4,134.0,1,Sciences,3,1,0,0,0,0,5,0,5,0,0.0,0.0,4,0,4,0,0.0,0.0,0.0,0.0,1
1,28,0,0,34,34,0,0,1,106.0,120.0,1,Social_Sciences,1,1,0,0,0,0,5,3,7,0,2.92,0.6,5,2,8,1,2.88,0.4,2.9,-0.04,1
1,24,0,0,37,37,9,9,1,130.2,141.0,1,Social_Sciences,2,0,0,1,0,0,15,15,16,1,3.37,1.0,14,14,14,0,3.41,1.0,3.39,0.04,0
1,18,0,0,3,1,2,4,0,126.0,133.0,1,Social_Sciences,1,0,1,1,0,0,5,3,7,0,3.42,0.6,5,5,5,0,3.3,1.0,3.36,-0.12,0
1,18,0,0,38,38,5,5,1,141.0,149.0,1,Medicine,2,0,0,1,0,0,5,2,9,0,2.92,0.4,5,2,9,2,3.12,0.4,3.02,0.2,0
1,18,0,0,1,3,3,7,0,113.0,121.0,1,Social_Sciences,1,1,1,1,0,1,6,6,7,0,2.92,1.0,6,5,12,0,2.55,0.833,2.74,-0.37,0
1,21,0,0,4,1,2,8,0,120.0,120.0,1,Law,2,0,0,1,0,0,6,5,9,0,3.35,0.833,6,5,9,0,3.1,0.833,3.22,-0.25,0
1,28,1,0,19,37,9,5,1,130.9,148.0,0,Sciences,3,0,0,0,0,0,5,0,5,0,0.0,0.0,5,0,6,0,0.0,0.0,0.0,0.0,1
1,58,0,0,37,19,9,10,1,120.0,133.1,1,Social_Sciences,1,0,0,1,0,0,6,0,9,0,0.0,0.0,6,0,6,0,0.0,0.0,0.0,0.0,1
1,49,1,0,34,34,0,0,1,134.1,135.0,0,Law,2,1,0,0,0,0,5,0,5,0,0.0,0.0,5,0,5,0,0.0,0.0,0.0,0.0,1
1,24,0,0,1,38,3,5,1,120.0,150.0,1,Social_Sciences,2,0,0,1,0,0,5,3,6,0,2.67,0.6,5,2,9,0,2.62,0.4,2.64,-0.05,0
1,25,0,0,34,34,0,0,1,114.8,130.0,1,Arts,3,0,0,1,0,0,5,4,5,0,3.44,0.8,5,4,5,0,3.69,0.8,3.56,0.25,0
1,33,1,0,37,38,7,3,1,123.0,133.1,1,Engineering,4,1,1,1,0,0,5,1,5,0,2.5,0.2,5,0,5,0,0.0,0.0,1.25,-2.5,1
1,33,1,0,37,37,7,7,1,118.0,133.1,1,Sciences,3,0,0,0,0,0,5,0,11,0,0.0,0.0,5,0,5,0,0.0,0.0,0.0,0.0,1
1,40,1,0,37,37,7,7,1,100.0,110.0,1,Social_Sciences,1,0,0,1,0,0,2,1,4,0,4.0,0.5,4,4,5,0,3.88,1.0,3.94,-0.12,0
1,48,1,0,37,19,9,3,1,151.1,170.0,0,Engineering,1,0,0,1,0,0,5,5,9,0,3.07,1.0,5,5,8,0,2.78,1.0,2.92,-0.29,0
1,18,0,0,1,19,9,3,1,116.9,120.0,1,Law,1,1,1,0,1,0,5,3,10,0,3.0,0.6,5,3,8,0,2.58,0.6,2.79,-0.42,0
1,24,0,0,38,38,9,8,1,106.0,133.1,1,Engineering,2,1,1,1,0,0,7,6,7,1,3.17,0.857,7,6,7,1,3.17,0.857,3.17,0.0,0
